text,label
"Subject: memo and presentation from brian redmond
fyi . i can ' t tell if all of you were included in this distribution or not .
this was discussed in brian ' s staff meeting today .
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 04 / 17 / 2000
04 : 33 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
katherine benedict
04 / 17 / 2000 03 : 12 pm
to : phil lowry / ots / enron @ enron , jeffrey a shankman / hou / ect @ ect , raymond
bowen / hou / ect @ ect , timothy j detmering / hou / ect @ ect , jeff donahue / hou / ect @ ect ,
jim fallon / hou / ect @ ect , max yzaguirre / na / enron @ enron , john j
lavorato / corp / enron @ enron , scott josey / corp / enron @ enron , c john
thompson / corp / enron @ enron , cliff baxter / hou / ect @ ect , susan
skarness / hou / ect @ ect , janet r dietrich / hou / ect @ ect , james i
ducote / hou / ect @ ect , james a ajello / hou / ect @ ect , rodney malcolm / hou / ect @ ect ,
edward ondarza / hou / ect @ ect , sally beck / hou / ect @ ect , christopher f
calger / pdx / ect @ ect , david oxley / hou / ect @ ect , david w delainey / hou / ect @ ect ,
john allario / hou / ect @ ect , patricia anderson / hou / ect @ ect , jeffrey a
austin / hou / ect @ ect , harold bertram / hou / ect @ ect , michael c
bilberry / hou / ect @ ect , ted c bland / hou / ect @ ect , brad blevins / hou / ect @ ect , greg
brazaitis / hou / ect @ ect , gary bryan / hou / ect @ ect , candace l
bywaters / hou / ect @ ect , molly l carriere / hou / ect @ ect , lillian
carroll / hou / ect @ ect , carol carter / hou / ect @ ect , ginger causey / hou / ect @ ect , jim
coffey / hou / ect @ ect , robert cook / hou / ect @ ect , mark courtney / hou / ect @ ect ,
robert crockett / hou / ect @ ect , katherine crosswhite / hou / ect @ ect , christopher
daniel / hou / ect @ ect , luis davila / hou / ect @ ect , anita eisenbrandt / hou / ect @ ect ,
robert eickenroht / corp / enron @ enron , william c falbaum / hou / ect @ ect , sarah
brown / hou / ect @ ect , melissa graves / hou / ect @ ect , karen gruesen / hou / ect @ ect ,
james r haden / hou / ect @ ect , nancy hall / hou / ect @ ect , john handley / hou / ect @ ect ,
ned higgins / hou / ect @ ect , nathan l hlavaty / hou / ect @ ect , mary jo
johnson / hou / ect @ ect , kenneth w kaase / hou / ect @ ect , karry kendall / hou / ect @ ect ,
mark knippa / hou / ect @ ect , gary w lamphier / hou / ect @ ect , leticia
leal / hou / ect @ ect , catherine lewis / hou / ect @ ect , tom liewer / hou / ect @ ect , wayne
e lightfoot / hou / ect @ ect , gerald lofton / hou / ect @ ect , randal
maffett / hou / ect @ ect , theresa mckinney / hou / ect @ ect , cheryl lantz
marshall / hou / ect @ ect , jennifer martinez / hou / ect @ ect , mirna mejia / hou / ect @ ect ,
yvette miroballi / hou / ect @ ect , scott a monson / hou / ect @ ect , robert d
morgan / hou / ect @ ect , jackie nelson / hou / ect @ ect , lee l papayoti / hou / ect @ ect ,
ken parker / hou / ect @ ect , adriana peterson / hou / ect @ ect , meredith
powers / hou / ect @ ect , audrey pullen / hou / ect @ ect , brian redmond / hou / ect @ ect ,
donald p reinhardt / hou / ect @ ect , brian m riley / hou / ect @ ect , justin
rostant / hou / ect @ ect , beth a ryan / hou / ect @ ect , barbara sargent / hou / ect @ ect ,
john scarborough / hou / ect @ ect , steve hpl schneider / hou / ect @ ect , gregory l
sharp / hou / ect @ ect , tom shelton / hou / ect @ ect , sarah shimeall / hou / ect @ ect , jack
simunek / hou / ect @ ect , susan smith / hou / ect @ ect , chris sonneborn / hou / ect @ ect ,
dan staines / hou / ect @ ect , katie stowers / hou / ect @ ect , vance l
taylor / hou / ect @ ect , ron tapscott / hou / ect @ ect , davis thames / hou / ect @ ect ,
cynthia tovar / hou / ect @ ect , patrick wade / hou / ect @ ect , ruby
wagoner / hou / ect @ ect , steve walton / hou / ect @ ect , rhonda washington / hou / ect @ ect ,
george weissman / hou / ect @ ect , doyle e white / hou / ect @ ect , johnnie
williams / hou / ect @ ect , garry d wilson / hou / ect @ ect , jeffrey l
wilson / hou / ect @ ect , jill t zivley / hou / ect @ ect , gary a hanks / hou / ect @ ect , lee
pinkston / hou / ect @ ect , michael c winders / hou / ect @ ect , sean j
smith / hou / ect @ ect , katherine benedict / hou / ect @ ect , sean j smith / hou / ect @ ect ,
earl tisdale / hou / ect @ ect , sam garner / hou / ect @ ect , james mckay / hou / ect @ ect ,
esther buckley / hou / ect @ ect , xochitl - alexis velasco / hou / ect @ ect , jim
schwieger / hou / ect @ ect , mary l hamilton / hou / ect @ ect , edward d
gottlob / hou / ect @ ect , kenny j soignet / hou / ect @ ect , lauri a allen / hou / ect @ ect ,
michael w morris / hou / ect @ ect , thomas a martin / hou / ect @ ect , jennifer
sabine / hou / ect @ ect , lee l papayoti / hou / ect @ ect , greg mcclendon / hou / ect @ ect ,
elsa villarreal / hou / ect @ ect , lauri a allen / hou / ect @ ect , don
baldridge / corp / enron @ enron , silver breaux / hou / ect @ ect , esther
buckley / hou / ect @ ect , dan j bump / den / ect @ enron , james i ducote / hou / ect @ ect ,
melanie facundo / hou / ect @ ect , daren j farmer / hou / ect @ ect , amy
felling / den / ect @ enron , sam garner / hou / ect @ ect , jeff gilliam / corp / enron @ enron ,
george grant / hou / ect @ ect , charlotte hawkins / hou / ect @ ect , lisa
hesse / hou / ect @ ect , james hoff / den / ect @ enron , joshua m langford / hou / ect @ ect ,
aimee lannou / hou / ect @ ect , michael j legler / hou / ect @ enron , paul t
lucci / den / ect @ enron , robert e lloyd / hou / ect @ ect , mandy mackinnon / hou / ect @ ect ,
thomas a martin / hou / ect @ ect , greg mcclendon / hou / ect @ ect , jennifer
meador / hou / ect @ ect , michael w morris / hou / ect @ ect , stacey
neuweiler / hou / ect @ ect , w tom byargeon / hou / ect @ ect , lee pinkston / hou / ect @ ect ,
carlos j rodriguez / hou / ect @ ect , william rome / hou / ect @ ect , kenneth
seaman / hou / ect @ ect , scott sitter / den / ect @ enron , mary m smith / hou / ect @ ect ,
theresa staab / corp / enron @ enron , earl tisdale / hou / ect @ ect , mark van
scoyk / corp / enron @ enron , charles barker varnell / den / ect @ enron , kimberly
vaughn / hou / ect @ ect , emma kam welsch / hou / ect @ ect , jessica a
wentworth / den / ect @ enron , james whitehead / corp / enron @ enron , mark
whitt / den / ect @ enron , jackie young / hou / ect @ ect , anthony austin / hou / ect @ ect ,
cassandra pollack / corp / enron @ enron , kevin kuehler / corp / enron @ enron , eugene
peabody / gco / enron @ enron , bob camp / gco / enron @ enron , rodney
rogers / gco / enron @ enron , tom fry / gco / enron @ enron , dick danes / gco / enron @ enron ,
joe zernicek / gco / enron @ enron , calvin dodd / gco / enron @ enron , bac thi
ly / gco / enron @ enron , robert geheb / gco / enron @ enron , valerie
urbanek / corp / enron @ enron , j r fosdick / gco / enron @ enron , vicente
sarmiento / gco / enron @ enron , reid hansen / gco / enron @ enron , gayle
pritchard / gco / enron @ enron , dan pribble / ots / enron @ enron , perry
roberts / gco / enron @ enron , morris brassfield / ots / enron @ enron , john
towles / ots / enron @ enron , debbie boudar / ots / enron @ enron , david
sinclair / ots / enron @ enron , johnny mcgee / ots / enron @ enron , roger
westbrook / ots / enron @ enron , hope acosta / ots / enron @ enron , ken
parker / hou / ect @ ect , stephen perry / ots / enron @ enron , nick
cocavessis / corp / enron @ enron , steve venturatos / hou / ect @ ect , glenn
gregory / gco / enron @ enron , ty porche / gco / enron @ enron , don
thomas / gco / enron @ enron , ronald surber / gco / enron @ enron , jacob
krautsch / gco / enron @ enron , gerry boyd / gco / enron @ enron , maurice
rayburn / gco / enron @ enron , jesse logan / gco / enron @ enron , alan
locke / gco / enron @ enron , alan van blarcum / gco / enron @ enron , brenda f
herod / hou / ect @ ect , pat clynes / corp / enron @ enron , troy denetsosie / hou / ect @ ect ,
ryan hinze / corp / enron @ enron , peter bennett / corp / enron @ enron , ron
green / corp / enron @ enron , karl e atkins / ots / enron @ enron , robert
rose / ots / enron @ enron , roger spiller / ots / enron @ enron , kelley
myers / gco / enron @ enron , kenny cooper / gco / enron @ enron , john
miska / gco / enron @ enron , barbara lewis / hou / ect @ ect , monica
jackson / corp / enron @ enron , michelle zhang / hou / ect @ ect , paul
bieniawski / corp / enron @ enron , melinda gallishaw / ots / enron @ enron , lori
hope / hou / ect @ ect , jana mills / hou / ect @ ect , john peyton / hou / ect @ ect , keith
macivor / corp / enron @ enron , justin rostant / hou / ect @ ect , rhonda
washington / hou / ect @ ect , alexia o pearce / hou / ect @ ect , jin guo / hou / ect @ ect
cc :
subject : memo and presentation from brian redmond
please see the attached :",Safe
"Subject: enron nom for february 16 , 2001
( see attached file : hplno 216 . xls )
- hplno 216 . xls",Safe
"Subject: from your coach
daren . . .
how are you ? its been a while since we spoke . i ' m interested in knowing if
you would like to keep our coaching sessions alive .
please let me know what your intentions are and if we can schedule a
meeting .
thanks . . . i hope things are going well .
dwight dawson
teamleadership center
713 446 - 8025 ( cell phone )
713 942 - 8326 ( office )
713 942 - 1707 ( fax )
281 550 - 8304 ( home )
ddd @ teamlead . com",Safe
"Subject: equistar sale off of tejas or midcon
fyi . . . . for febo 0 only , equistar asked we deliver the gas under sitara
106736 to hpl meter 1373 instead ( the plant it was originally going to is
having some maintenance being done in feb ) .
while i ' ve already change the delivery point in the sitara ticket , maybe
something needs to bve done to the risk assignment . . . . .",Safe
"Subject: hpl meter # 985579
gary :
hpl received volumes at the above meter during 1 / 1 / 99 thru 6 / 99 . prior to
1 / 1 / 99 , ena was purchasing some of the volumes from i p petroleum under
contract # 016 - 44386 - 102 ; deal # 341832 . this deal expired 12 / 31 / 99 , but the
volumes continued to flow and be allocated to i p petroleum by pioneer .
since there was no deal to cover these volumes , these volumes were allocated
to hpl strangers gas contract .
volume mgmt had previously requested a deal to cover these volumes from
someone , but never received one .
here are the months and volumes that need resolution :
prod . mth mmbtus
jan . 99 6 , 510
feb . 99 6 , 395
mar . 99 14 , 789
apr . 99 16 , 866
may . 99 8 , 415
jun . 99 13 , 858
total 66 , 833
possible solution :
1 . need a deal to cover the periods in question , or
2 . provide authorization to writeoff the volumes . ( print & return original
to clem cernosek )
approval to writeoff the volumes to unaccounted for gas loss
ps : my understanding is that neither i p petroleum nor pioneer have
addressed any issues concerning these volumes .",Safe
"Subject: new nomination - tejas
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 13 / 2000
01 : 19 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jan svajian "" on 06 / 13 / 2000 11 : 07 : 59 am
to :
cc :
subject : new nomination
see attached .
- enron nom change . xls",Safe
"Subject: re : october wellhead
the heatherlock deal had a single transaction agreement attached to it . when
the contract ended the deal ended .
the other two i believe we just need a email from vance or donald setting up
a spot ticket .
vance could you look into that ? do i have the wrong contract attached ? or
is there a new contract . for camden & north central , are those just going to
be spot tickets ?
julie
daren j farmer
09 / 28 / 2000 07 : 41 am
to : robert cotten / hou / ect @ ect , julie meyers / hou / ect @ ect
cc :
subject : october wellhead
i have rolled or input the following deals for october .
crosstex 138553 2
duke 418429 139
hesco 394798 500
swift 418431 322
tri - union 418432 700
vintage 403367 300
whiteoak 418434 96
whiting 418436 100
so , i am showing that the only deals we have outstanding for oct are :
camden / 9858 3000
heatherlock / 6879 544 ( previous deal # 133010 )
north central / 5228 3000
julie - please check these deals for the correct contract / terms . also ,
please look into heatherlock . vance is noming gas for this deal . however ,
the deal ticket does not have an evergreen flag . when i tried to roll another
month , i got a message that another contract was needed .
thanks .
d",Safe
"Subject: zero path termination in path manager
matt / ben :
i am responding to your request for comments on revising path manager by expanding the parameters of the path termination process to include zero volume paths on the last day of the month as a way to speed up unify response and retrieve times .
based on my interviews of various desks including aep and calgary and our recent discussions , we find a legitimate business need to allow zero volume paths to roll from month to month ( requirements contracts on wellhead gas ) . following is a recap of what is proposed to be done regarding zero path termination .
1 . all paths that are zero on the last day of a month ( exception noted in # 2 below ) will terminate on that day and will no longer roll into the following month .
this path termination out function will run every night . any paths changed to zero retroactively will zero out future month ' s paths unless a volume
is on that path in the future month .
2 . zero paths marked as "" always send nominations "" will continue to roll from month to month until changed to some other nomination option . it appears that hpl
( 736 paths ) and nigas ( 1136 paths ) might have some paths rolling that no longer need to . a special one time handling of these paths will be coordinated with the
scheduler when you are ready .
3 . zero paths which roll from month to month using the "" volume management - do not send "" function will cease to do so . this was agree to by patti in regards to
paths for oba tracking .
all :
please respond via e - mail with any comments .
richard
x 37339",Safe
"Subject: re : e mail list for class
please respond to great idea , byron !
everybody ,
i ' ve created a new moderated list at http : / / . listbot . com /
if you are interested in hearing info ( from anyone , not just me ) about the
bammel road young families class , please go to the address above to
subscribe to the list .
it ' s free .
then , if you have anything that you want to share with the class , just
e - mail it to @ listbot . com .
- ram .
- - - - - original message - - - - -
from : byron w . ellis , cfp , clu , chfc [ mailto : byronellis @ usa . net ]
sent : friday , march 30 , 2001 8 : 31 am
to : ram tackett
subject : e mail list for class
what do you think about creating and maintaining an e mail address that will
automatically send an e mail to everyone in our class ? that way anyone that
wanted to blanket the class could always do so without going through you all
the time .
byron
"" make all you can , save all you can , give all you can . ""
john wesley
byron w . ellis , cfp ? , clu , chfc
senior financial advisor
american express financial advisors
ids life insurance company
1450 lake robbins drive
suite 100
the woodlands , tx 77380
phone 281 . 367 . 8658
fax 281 . 364 . 9628
e mail byronellis @ usa . net",Safe
"Subject: re : lst rev feb . 2000 josey ranch nom
daren i since you were at the offsite i went ahead and changed the volume
down to 12 , 400 from 13 , 000 .",Safe
"Subject: well head
shoreline wants to increase the volume at meter 9830 for the 10 th gas day .
this is a new meter so there is not much history to it . they want to go from
535 to 750 . last month it flowed in the upper 500 ' s but it didn ' t come on
till the 21 st of the month .",Safe
"Subject: eastrans october first of the month nominations
effective 10 / 1 / 00 deliveries to eastrans is 30 , 000 mmbtu / dy
the redeliveries will be :
7600 from fuels cotton valley
22400 to pg & e",Safe
"Subject: enron / hpl acutals for october 3 , 2000
teco tap 60 . 000 / enron ; 68 . 333 / hpl iferc
ls hpl lsk ic 15 . 000 / hpl iferc",Safe
"Subject: transport contracts
d -
the oasis contract # s are : 028 27099 201
028 27099 202
028 27099 203
028 27099 204
pg & e contract # s are : 5095 - 037
5098 - 695
9121
5203 - 010
pg & e parking and lending contracts awaiting approval : pleo 0004
plao 0004",Safe
"Subject: global octane for may 2000
attached is a m - t - d daily reading of gas that has flowed at meter # : 1528
during may 2000 production .
this data is provided to inform you of the activity at this meter .
hpl is the only counterparty doing business at this meter thus , sitara
ticket # 92887 will take the swing .",Safe
"Subject: re : industrial report
since unify { mop } is down today it will be impossible to meet my
aggressive deadline for completing
the "" ken seaman "" report .
once the system is up and running , i will complete the report and
the julie meyers report .
i am updating both reports with the information available .
this message really is intended for gary because daren and pat is
aware of my situation .
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 01 / 2000
02 : 48 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd on 07 / 31 / 2000 09 : 50 am
to : pat clynes / corp / enron @ enron
cc : daren j farmer / hou / ect @ ect , gary a hanks / hou / ect @ ect , robert e
lloyd / hou / ect
subject : re : industrial report
i will have the "" ken seaman "" file completed by the end of day august lst .
enron north america corp .
from : pat clynes @ enron 07 / 31 / 2000 09 : 40 am
to : robert e lloyd / hou / ect @ ect
cc : robert e lloyd / hou / ect @ ect , daren j farmer / hou / ect @ ect , gary a
hanks / hou / ect @ ect
subject : re : industrial report
i am referring to ken seaman ' s file which provides additional information .
we definitely need ken ' s
file completed by aug lst . and distributed to our group , daren farmer , and
gary hanks . both files should
be completed and can be linked on duplicate information . thanks , pat
robert e lloyd @ ect
07 / 31 / 2000 09 : 29 am
to : pat clynes / corp / enron @ enron
cc : robert e lloyd / hou / ect @ ect , daren j farmer / hou / ect @ ect , gary a
hanks / hou / ect @ ect
subject : re : industrial report
i am confused . what file do you want me to update ; julie meyers file or ken
seaman file ?
both files provide similar data which is helpful to all of our support
groups .
to prepare both files i feel is a duplicate of my efforts . please let
know if you want both files updated
and the approximate time table for completion .
enron north america corp .
from : pat clynes @ enron 07 / 31 / 2000 09 : 02 am
to : robert e lloyd / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , gary a hanks / hou / ect @ ect
subject : re : indutrial report
robert ,
this is the file that i referenced in my last email . please get this file
going again . thanks , pat
daren j farmer @ ect
02 / 25 / 2000 04 : 52 pm
to : robert e lloyd / hou / ect @ ect
cc : pat clynes / corp / enron @ enron
subject : indutrial report
robert ,
ken developed an industrial report before he left . it can be found at
o / logistics / kenseaman / industrialsmonthly / . . . there is one file for each
month of 2000 . i need you to update this for march . this will need to be
distributed to gas control , logistics , and myself . let me know if you have
any questions .
d",Safe
